Date,Symbol,Price,Available Supply,Unlocked Supply,Founder / Team,Private Investors,Public Investors,Reserved,Community & Other
May 14 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 13 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 13 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 12 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 12 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 11 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 11 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 11 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 10 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 10 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 09 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 09 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 08 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 08 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 08 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 07 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 07 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 06 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 06 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 05 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 05 2028,GAL,0,198333333.00,198333333.00,40792666.00,41540667.00,10000000.00,50000000.00,56000000.00
May 04 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 04 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 04 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 03 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 03 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 02 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 02 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 01 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 01 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
May 01 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 30 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 30 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 29 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 29 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 28 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 28 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 28 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 27 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 27 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 26 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 26 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 25 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 25 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 25 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 24 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 24 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 23 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 23 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 22 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 22 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 21 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 21 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 21 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 20 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 20 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 19 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 19 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 18 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 18 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 18 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 17 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 17 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 16 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 16 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 15 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 15 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 15 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 14 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 14 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 13 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 13 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 12 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 12 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 12 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 11 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 11 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 10 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 10 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 09 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 09 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 08 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 08 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 08 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 07 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 07 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 06 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 06 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 05 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 05 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 05 2028,GAL,0,197916666.67,197916666.67,40375999.67,41540667.00,10000000.00,50000000.00,56000000.00
Apr 04 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 04 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 03 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 03 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 02 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 02 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 02 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 01 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Apr 01 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 31 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 31 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 30 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 30 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 30 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 29 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 29 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 28 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 28 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 27 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 27 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 26 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 26 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 26 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 25 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 25 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 24 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 24 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 23 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 23 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 23 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 22 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 22 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 21 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 21 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 20 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 20 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 20 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 19 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 19 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 18 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 18 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 17 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 17 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 17 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 16 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 16 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 15 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 15 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 14 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 14 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 13 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 13 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 13 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 12 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 12 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 11 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 11 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 10 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 10 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 10 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 09 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 09 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 08 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 08 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 07 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 07 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 07 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 06 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 06 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 05 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 05 2028,GAL,0,197500000.00,197500000.00,39959333.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 04 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 04 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 04 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 03 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 03 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 02 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 02 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 01 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Mar 01 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 29 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 29 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 29 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 28 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 28 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 27 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 27 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 26 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 26 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 26 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 25 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 25 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 24 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 24 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 23 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 23 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 23 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 22 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 22 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 21 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 21 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 20 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 20 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 20 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 19 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 19 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 18 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 18 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 17 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 17 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 16 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 16 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 16 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 15 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 15 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 14 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 14 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 13 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 13 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 13 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 12 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 12 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 11 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 11 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 10 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 10 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 10 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 09 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 09 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 08 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 08 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 07 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 07 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 07 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 06 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 06 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 05 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 05 2028,GAL,0,197083333.00,197083333.00,39542666.00,41540667.00,10000000.00,50000000.00,56000000.00
Feb 04 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 04 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 03 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 03 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 03 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 02 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 02 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 01 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Feb 01 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 31 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 31 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 31 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 30 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 30 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 29 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
Jan 29 2028,GAL,0,196666666.67,196666666.67,39125999.67,41540667.00,10000000.00,50000000.00,56000000.00
